@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Entropy_1_32 numeric
@attribute Entropy_1_64 numeric
@attribute Entropy_1_128 numeric
@attribute Entropy_1_256 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Entropy_2_32 numeric
@attribute Entropy_2_64 numeric
@attribute Entropy_2_128 numeric
@attribute Entropy_2_256 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Entropy_4_32 numeric
@attribute Entropy_4_64 numeric
@attribute Entropy_4_128 numeric
@attribute Entropy_4_256 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Entropy_8_32 numeric
@attribute Entropy_8_64 numeric
@attribute Entropy_8_128 numeric
@attribute Entropy_8_256 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Mean_16.0 numeric
@attribute Median_16.0 numeric
@attribute Entropy_16_32 numeric
@attribute Entropy_16_64 numeric
@attribute Entropy_16_128 numeric
@attribute Entropy_16_256 numeric
@attribute class {'class 1','class 2'}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000028,0.000341,-0.000028,-0.000028,-0.000028,0,0,0,0,0,0,0.005677,0.016328,-0.005677,-0.005677,-0.005677,-0.005649,0.014907,0,0.076278,0.099796,0.112679,0.112679,'class 2'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000023,0.000291,-0.000023,-0.000023,-0.000023,0,0,0,0,0,0,0.005529,0.016005,-0.005529,-0.005529,-0.005529,-0.005507,0.017391,0,0.076278,0.099796,0.112679,0.112679,'class 2'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0.000233,-0.000018,-0.000018,-0.000018,0,0,0,0,0,0,0.005268,0.015406,-0.005268,-0.005268,-0.005268,-0.005251,0.014907,0,0.068322,0.091859,0.10475,0.10475,'class 2'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000013,0.000174,-0.000013,-0.000013,-0.000013,0,0,0,0,0,0,0.00491,0.014559,-0.00491,-0.00491,-0.00491,-0.004897,0.013665,0,0.068256,0.081188,0.094092,0.094092,'class 2'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000008,0.000123,-0.000008,-0.000008,-0.000008,0,0,0,0,0,0,0.004476,0.013501,-0.004476,-0.004476,-0.004476,-0.004468,0.01118,0,0.068256,0.081188,0.094092,0.094092,'class 2'
0,0,0,0,0,0,0,0,0,0,0.00001,0.007224,-0.00001,0,0,0,0,0,0,0.013122,0.05663,-0.013122,-0.013112,0.017544,0,0.319337,0.319337,0.319337,0.319337,0.119011,0.121961,-0.119011,-0.119001,-0.105889,0.206573,0,0.533644,0.773009,0.810699,0.810699,0.189319,0.12356,-0.189319,-0.189309,-0.176197,-0.070308,0.180124,0,0.457807,0.640326,0.704535,0.704535,'class 2'
0,0,0,0.000005,0,0,0,0,0,0,0.000111,0.032622,-0.000111,0,0,0,0,0,0,0.022917,0.228958,-0.022917,-0.022806,0.035088,0,0.322757,0.427365,0.427365,0.427365,0.134827,0.154058,-0.134827,-0.134716,-0.11191,0.220657,0,0.55974,0.797941,0.83552,0.83552,0.202547,0.109093,-0.202547,-0.202437,-0.17963,-0.06772,0.190062,0,0.47775,0.670098,0.734099,0.734099,'class 2'
0,0,0,0.002312,0,0,0,0,0,0,0.00072,0.129267,-0.00072,0,0,0,0,0,0,0.042547,0.405815,-0.042547,-0.041827,0.105263,0,0.378959,0.482752,0.482752,0.482752,0.15109,0.215701,-0.15109,-0.15037,-0.108542,0.230047,0,0.548487,0.804144,0.841696,0.841696,0.213938,0.090981,-0.213938,-0.213218,-0.171391,-0.062849,0.201242,0,0.496767,0.693594,0.757431,0.757431,'class 2'
0,0,0,0.057173,0,0,0,0,0,0,0.005686,0.381495,-0.005686,0.047619,0,0.276195,0.276195,0.276195,0.276195,0.066274,0.539698,-0.066274,-0.060588,0.122807,0,0.430552,0.533598,0.533598,0.533598,0.16521,0.281603,-0.16521,-0.159524,-0.098936,0.225352,0,0.548487,0.787964,0.863182,0.863182,0.223115,0.069983,-0.223115,-0.217429,-0.156842,-0.057905,0.207453,0,0.507681,0.704138,0.767901,0.767901,'class 2'
0,0,0.000003,0.123615,0,0,0,0,0,0,0.01616,0.606686,-0.016157,0.095238,0,0.453716,0.453716,0.453716,0.453716,0.080984,0.596833,-0.080981,-0.064824,0.140351,0,0.430552,0.533598,0.533598,0.533598,0.174767,0.341619,-0.174764,-0.158607,-0.093783,0.244131,0,0.586448,0.824222,0.899119,0.899119,0.229802,0.047096,-0.229799,-0.213642,-0.148818,-0.055035,0.21118,0,0.514851,0.711064,0.774779,0.774779,'class 2'
0,0,0.000003,0.123613,0,0,0,0,0,0,0.016031,0.594471,-0.016027,0.095238,0,0.453716,0.453716,0.453716,0.453716,0.075563,0.580162,-0.07556,-0.059532,0.087719,0,0.47825,0.580605,0.580605,0.580605,0.178591,0.389899,-0.178588,-0.16256,-0.103028,0.244131,0,0.584728,0.805064,0.88013,0.88013,0.233851,0.023515,-0.233847,-0.21782,-0.158288,-0.05526,0.213665,0,0.518817,0.71991,0.783564,0.783564,'class 2'
0,0,0,0.057168,0,0,0,0,0,0,0.005493,0.352364,-0.005493,0.047619,0,0.276195,0.276195,0.276195,0.276195,0.054781,0.497035,-0.054781,-0.049288,0.087719,0,0.430552,0.533598,0.533598,0.533598,0.177235,0.421235,-0.177235,-0.171742,-0.122455,0.244131,0,0.572369,0.793203,0.868375,0.868375,0.235258,0.002029,-0.235258,-0.229765,-0.180477,-0.058023,0.216149,0,0.529361,0.730084,0.793667,0.793667,'class 2'
0,0,0,0.002307,0,0,0,0,0,0,0.000492,0.09741,-0.000492,0,0,0,0,0,0,0.03502,0.381487,-0.03502,-0.034528,0.087719,0,0.382958,0.561136,0.561136,0.561136,0.172643,0.432762,-0.172643,-0.172152,-0.137624,0.253521,0,0.606923,0.808196,0.883234,0.883234,0.234169,0.021074,-0.234169,-0.233677,-0.199149,-0.061526,0.217391,0,0.536289,0.736769,0.800306,0.800306,'class 2'
0,0,0,0,0,0,0,0,0,0,0.000014,0.009651,-0.000014,0,0,0,0,0,0,0.028013,0.31138,-0.028013,-0.027999,0.122807,0,0.483031,0.658308,0.658308,0.658308,0.16726,0.425912,-0.16726,-0.167246,-0.139247,0.234742,0,0.618502,0.819359,0.894298,0.894298,0.23087,0.039386,-0.23087,-0.230857,-0.202857,-0.06361,0.221118,0,0.553268,0.753153,0.816574,0.816574,'class 2'
0,0,0,0.002312,0,0,0,0,0,0,0.0006,0.126766,-0.0006,0,0,0,0,0,0,0.035185,0.340817,-0.035185,-0.034585,0.070175,0,0.260863,0.366368,0.366368,0.366368,0.125006,0.214224,-0.125006,-0.124406,-0.089822,0.201878,0,0.543564,0.764114,0.764114,0.764114,0.182644,0.136275,-0.182644,-0.182044,-0.14746,-0.057638,0.17764,0,0.44602,0.628898,0.693186,0.693186,'class 2'
0,0,0,0,0,0,0,0,0,0,0.00002,0.017194,-0.00002,0,0,0,0,0,0,0.019268,0.173588,-0.019268,-0.019248,0.052632,0,0.322757,0.427365,0.427365,0.427365,0.128867,0.149261,-0.128867,-0.128847,-0.109599,0.211268,0,0.558076,0.778763,0.816428,0.816428,0.196756,0.125377,-0.196756,-0.196736,-0.177488,-0.067889,0.187578,0,0.465925,0.653461,0.717578,0.717578,'class 2'
0,0,0,0,0,0,0,0,0,0,0.000002,0.000487,-0.000002,0,0,0,0,0,0,0.014756,0.042258,-0.014756,-0.014754,0.035088,0,0.426229,0.426229,0.426229,0.426229,0.133392,0.07828,-0.133392,-0.13339,-0.118635,0.239437,0,0.584728,0.805064,0.871241,0.871241,0.209259,0.110538,-0.209259,-0.209257,-0.194503,-0.075867,0.195031,0,0.481518,0.673743,0.737718,0.737718,'class 2'
0,0,0,0,0,0,0,0,0,0,0.000012,0.00858,-0.000012,0,0,0,0,0,0,0.019119,0.083583,-0.019119,-0.019107,0.070175,0,0.473573,0.473573,0.473573,0.473573,0.13812,0.039789,-0.13812,-0.138108,-0.119001,0.244131,0,0.563103,0.818859,0.884914,0.884914,0.219724,0.092373,-0.219724,-0.219713,-0.200605,-0.081604,0.201242,0,0.500427,0.697129,0.760941,0.760941,'class 2'
0,0,0,0.000005,0,0,0,0,0,0,0.000113,0.031521,-0.000113,0,0,0,0,0,0,0.0268,0.145946,-0.0268,-0.026688,0.105263,0,0.473573,0.473573,0.473573,0.473573,0.141589,0.093548,-0.141589,-0.141476,-0.114788,0.244131,0,0.563103,0.818859,0.884914,0.884914,0.22781,0.07182,-0.22781,-0.227697,-0.201009,-0.086221,0.213665,0,0.518405,0.714497,0.778188,0.778188,'class 2'
0,0,0,0.00001,0,0,0,0,0,0,0.000323,0.05399,-0.000323,0,0,0,0,0,0,0.031274,0.19276,-0.031274,-0.030951,0.087719,0,0.426229,0.426229,0.426229,0.426229,0.142265,0.157941,-0.142265,-0.141942,-0.110991,0.253521,0,0.575777,0.830908,0.896856,0.896856,0.233281,0.050283,-0.233281,-0.232959,-0.202008,-0.091017,0.213665,0,0.522352,0.718482,0.791975,0.791975,'class 2'
0,0,0,0.00001,0,0,0,0,0,0,0.000321,0.054368,-0.000321,0,0,0,0,0,0,0.028009,0.215705,-0.028009,-0.027687,0.070175,0,0.375051,0.375051,0.375051,0.375051,0.139509,0.21281,-0.139509,-0.139188,-0.111501,0.253521,0,0.598565,0.819064,0.922545,0.922545,0.236043,0.03037,-0.236043,-0.235721,-0.208034,-0.096534,0.216149,0,0.525867,0.721877,0.795342,0.795342,'class 2'
0,0,0,0.000005,0,0,0,0,0,0,0.00011,0.031848,-0.00011,0,0,0,0,0,0,0.019016,0.19365,-0.019016,-0.018906,0.035088,0,0.319337,0.319337,0.319337,0.319337,0.134016,0.252527,-0.134016,-0.133906,-0.114999,0.234742,0,0.584728,0.805064,0.88013,0.88013,0.236146,0.020083,-0.236146,-0.236035,-0.217129,-0.10213,0.218634,0,0.536289,0.731946,0.805329,0.805329,'class 2'
0,0,0,0,0,0,0,0,0,0,0.00001,0.008635,-0.00001,0,0,0,0,0,0,0.010902,0.137235,-0.010902,-0.010892,0.017544,0,0.189278,0.189278,0.189278,0.189278,0.127527,0.27569,-0.127527,-0.127517,-0.116625,0.220657,0,0.570681,0.773254,0.848603,0.848603,0.233792,0.028495,-0.233792,-0.233782,-0.22289,-0.106265,0.226087,0,0.536289,0.731946,0.805329,0.805329,'class 2'
0,0,0,0,0,0,0,0,0,0,0.000001,0.000562,-0.000001,0,0,0,0,0,0,0.009403,0.107177,-0.009403,-0.009402,0.017544,0,0.189278,0.189278,0.189278,0.189278,0.122058,0.285258,-0.122058,-0.122056,-0.112655,0.215962,0,0.516993,0.70208,0.778062,0.778062,0.229324,0.042528,-0.229324,-0.229323,-0.219921,-0.107266,0.228571,0,0.553268,0.748348,0.821598,0.821598,'class 2'
0,0,0,0.000007,0,0,0,0,0,0,0.000221,0.0331,-0.000221,0,0,0,0,0,0,0.020076,0.190055,-0.020076,-0.019856,0.035088,0,0.319337,0.319337,0.319337,0.319337,0.119091,0.286605,-0.119091,-0.11887,-0.099014,0.211268,0,0.543564,0.727818,0.803571,0.803571,0.223217,0.054389,-0.223217,-0.222996,-0.20314,-0.104126,0.228571,0,0.559926,0.749915,0.831074,0.831074,'class 2'
0,0,0,0.000007,0,0,0,0,0,0,0.000212,0.049672,-0.000212,0,0,0,0,0,0,0.030576,0.235541,-0.030576,-0.030364,0.070175,0,0.426229,0.426229,0.426229,0.426229,0.147049,0.162542,-0.147049,-0.146837,-0.116473,0.2723,0,0.60385,0.889291,0.95472,0.95472,0.227616,0.098813,-0.227616,-0.227404,-0.19704,-0.080567,0.204969,0,0.515262,0.711632,0.785181,0.785181,'class 2'
0,0,0,0.000011,0,0,0,0,0,0,0.000331,0.059393,-0.000331,0,0,0,0,0,0,0.031974,0.197911,-0.031974,-0.031643,0.087719,0,0.426229,0.426229,0.426229,0.426229,0.141643,0.108755,-0.141643,-0.141312,-0.109669,0.253521,0,0.602077,0.872051,0.937634,0.937634,0.234839,0.080669,-0.234839,-0.234509,-0.202866,-0.093197,0.216149,0,0.532835,0.728609,0.802019,0.802019,'class 2'
0,0,0,0.00001,0,0,0,0,0,0,0.000322,0.053996,-0.000322,0,0,0,0,0,0,0.029088,0.14818,-0.029088,-0.028766,0.070175,0,0.426229,0.426229,0.426229,0.426229,0.134413,0.076446,-0.134413,-0.134091,-0.105325,0.258216,0,0.580972,0.882882,0.948368,0.948368,0.239282,0.063308,-0.239282,-0.23896,-0.210195,-0.10487,0.22236,0,0.536711,0.732524,0.813845,0.813845,'class 2'
0,0,0,0.000005,0,0,0,0,0,0,0.000112,0.030963,-0.000112,0,0,0,0,0,0,0.020896,0.115327,-0.020896,-0.020785,0.070175,0,0.319337,0.319337,0.319337,0.319337,0.125095,0.081258,-0.125095,-0.124984,-0.104199,0.248826,0,0.602077,0.872051,0.937634,0.937634,0.240887,0.050037,-0.240887,-0.240775,-0.21999,-0.115791,0.226087,0,0.533255,0.729186,0.810537,0.810537,'class 2'
0,0,0,0,0,0,0,0,0,0,0.00001,0.008436,-0.00001,0,0,0,0,0,0,0.011429,0.086234,-0.011429,-0.011419,0.035088,0,0.319337,0.319337,0.319337,0.319337,0.114496,0.102821,-0.114496,-0.114486,-0.103067,0.239437,0,0.548487,0.787964,0.854293,0.854293,0.239751,0.044895,-0.239751,-0.239741,-0.228322,-0.125255,0.227329,0,0.543564,0.739144,0.820403,0.820403,'class 2'
0,0,0,0,0,0,0,0,0,0,0,0.000726,-0,0,0,0,0,0,0,0.005176,0.042185,-0.005176,-0.005175,0,0,0.189278,0.189278,0.189278,0.189278,0.104245,0.122201,-0.104245,-0.104245,-0.099069,0.211268,0,0.523365,0.764754,0.868959,0.868959,0.23613,0.048474,-0.23613,-0.23613,-0.230955,-0.131886,0.231056,0,0.55034,0.745689,0.826887,0.826887,'class 2'
0,0,0,0,0,0,0,0,0,0,0,0.000465,-0,0,0,0,0,0,0,0.004453,0.033888,-0.004453,-0.004452,0.017544,0,0.109286,0.109286,0.109286,0.109286,0.096108,0.138674,-0.096108,-0.096108,-0.091656,0.206573,0,0.504807,0.709743,0.785657,0.785657,0.230425,0.05611,-0.230425,-0.230424,-0.225972,-0.134316,0.23354,0,0.56036,0.755369,0.836477,0.836477,'class 2'
0,0,0,0.000005,0,0,0,0,0,0,0.000101,0.024503,-0.000101,0,0,0,0,0,0,0.012423,0.131159,-0.012423,-0.012322,0.035088,0,0.189278,0.189278,0.189278,0.189278,0.091279,0.15654,-0.091279,-0.091178,-0.078856,0.164319,0,0.50172,0.66685,0.743145,0.743145,0.223166,0.063099,-0.223166,-0.223065,-0.210743,-0.131887,0.236025,0,0.567822,0.767716,0.856271,0.856271,'class 2'
0,0,0,0.054867,0,0,0,0,0,0,0.005103,0.281943,-0.005103,0.047619,0,0.276195,0.276195,0.276195,0.276195,0.034563,0.260254,-0.034563,-0.02946,0.035088,0,0.258019,0.258019,0.258019,0.258019,0.090012,0.177013,-0.090012,-0.084909,-0.055449,0.159624,0,0.483241,0.57964,0.65671,0.65671,0.214985,0.066787,-0.214985,-0.209882,-0.180423,-0.124974,0.239752,0,0.575226,0.784606,0.872984,0.872984,'class 2'
0,0,0.000003,0.123609,0,0,0,0,0,0,0.015948,0.582872,-0.015945,0.095238,0,0.453716,0.453716,0.453716,0.453716,0.066198,0.426332,-0.066195,-0.05025,0.087719,0,0.375051,0.375051,0.375051,0.375051,0.152033,0.263274,-0.152029,-0.136084,-0.085835,0.258216,0,0.602077,0.872051,0.937634,0.937634,0.247935,0.08092,-0.247932,-0.231987,-0.181737,-0.095903,0.23354,0,0.540572,0.741251,0.82249,0.82249,'class 2'
0,0,0,0.057168,0,0,0,0,0,0,0.005484,0.344871,-0.005483,0.047619,0,0.276195,0.276195,0.276195,0.276195,0.044012,0.333875,-0.044012,-0.038529,0.052632,0,0.375051,0.375051,0.375051,0.375051,0.136294,0.228233,-0.136294,-0.130811,-0.092282,0.267606,0,0.613976,0.88331,0.948792,0.948792,0.248597,0.072807,-0.248597,-0.243114,-0.204585,-0.112303,0.234783,0,0.544418,0.745136,0.833927,0.833927,'class 2'
0,0,0,0.002307,0,0,0,0,0,0,0.00049,0.096203,-0.00049,0,0,0,0,0,0,0.022231,0.218884,-0.022231,-0.021741,0.052632,0,0.258019,0.258019,0.258019,0.258019,0.119614,0.190781,-0.119614,-0.119124,-0.097383,0.244131,0,0.598565,0.835797,0.901701,0.901701,0.24637,0.070546,-0.24637,-0.24588,-0.22414,-0.126757,0.23354,0,0.5512,0.751679,0.840401,0.840401,'class 2'
0,0,0,0,0,0,0,0,0,0,0.00001,0.008228,-0.00001,0,0,0,0,0,0,0.008742,0.108414,-0.008742,-0.008733,0.017544,0,0.258019,0.258019,0.258019,0.258019,0.103667,0.148456,-0.103667,-0.103657,-0.094924,0.230047,0,0.548487,0.787964,0.854293,0.854293,0.241555,0.072999,-0.241555,-0.241545,-0.232812,-0.137888,0.236025,0,0.561229,0.761356,0.849977,0.849977,'class 2'
0,0,0,0,0,0,0,0,0,0,0,0.000016,-0,0,0,0,0,0,0,0.004102,0.020205,-0.004102,-0.004102,0,0,0.189278,0.189278,0.189278,0.189278,0.090218,0.103544,-0.090218,-0.090218,-0.086116,0.187793,0,0.530425,0.715091,0.782068,0.782068,0.234606,0.077224,-0.234606,-0.234606,-0.230504,-0.144388,0.244721,0,0.577573,0.777124,0.86558,0.86558,'class 2'
0,0,0,0,0,0,0,0,0,0,0.00001,0.00807,-0.00001,0,0,0,0,0,0,0.007005,0.068851,-0.007005,-0.006996,0.017544,0,0.189278,0.189278,0.189278,0.189278,0.080469,0.069911,-0.080469,-0.080459,-0.073463,0.150235,0,0.458686,0.644974,0.683233,0.683233,0.226119,0.08027,-0.226119,-0.226109,-0.219113,-0.14565,0.252174,0,0.58443,0.783913,0.879558,0.879558,'class 2'
0,0,0,0.002307,0,0,0,0,0,0,0.00049,0.095735,-0.00049,0,0,0,0,0,0,0.018509,0.17242,-0.018509,-0.018019,0.035088,0,0.189278,0.189278,0.189278,0.189278,0.074716,0.074544,-0.074716,-0.074226,-0.056208,0.126761,0,0.424214,0.568529,0.568529,0.568529,0.216787,0.080049,-0.216787,-0.216297,-0.198278,-0.142071,0.258385,0,0.591673,0.800615,0.896067,0.896067,'class 2'
0,0,0,0.057168,0,0,0,0,0,0,0.005482,0.343513,-0.005482,0.047619,0,0.276195,0.276195,0.276195,0.276195,0.037468,0.267272,-0.037468,-0.031986,0.035088,0,0.189278,0.189278,0.189278,0.189278,0.072426,0.107456,-0.072426,-0.066943,-0.034957,0.122066,0,0.442262,0.628436,0.628436,0.628436,0.207367,0.0753,-0.207367,-0.201885,-0.169899,-0.134942,0.257143,0,0.59977,0.827152,0.922296,0.922296,'class 2'
0,0,0.000003,0.123609,0,0,0,0,0,0,0.015929,0.56963,-0.015925,0.095238,0,0.453716,0.453716,0.453716,0.453716,0.054401,0.321638,-0.054398,-0.038473,0.035088,0,0.258019,0.258019,0.258019,0.258019,0.072604,0.143058,-0.0726,-0.056675,-0.018202,0.122066,0,0.408553,0.553217,0.553217,0.553217,0.198645,0.06537,-0.198642,-0.182716,-0.144244,-0.126042,0.265839,0,0.618684,0.849804,0.944684,0.944684,'class 2'
0,0,0.000003,0.123609,0,0,0,0,0,0,0.015938,0.5737,-0.015935,0.095238,0,0.453716,0.453716,0.453716,0.453716,0.057795,0.342781,-0.057792,-0.041857,0.052632,0,0.258019,0.258019,0.258019,0.258019,0.074248,0.173339,-0.074245,-0.05831,-0.016453,0.112676,0,0.37481,0.496922,0.496922,0.496922,0.191396,0.050078,-0.191392,-0.175458,-0.1336,-0.117148,0.277019,0,0.628623,0.868219,0.962885,0.962885,'class 2'
0,0,0,0.057168,0,0,0,0,0,0,0.005583,0.355967,-0.005583,0.047619,0,0.276195,0.276195,0.276195,0.276195,0.047789,0.332074,-0.047789,-0.042206,0.052632,0,0.319337,0.319337,0.319337,0.319337,0.076687,0.196615,-0.076686,-0.071103,-0.028897,0.089202,0,0.39,0.486958,0.486958,0.486958,0.186351,0.029618,-0.18635,-0.180767,-0.138561,-0.109664,0.281988,0,0.640876,0.875892,0.984079,0.984079,'class 2'
0,0,0,0.002312,0,0,0,0,0,0,0.000719,0.122515,-0.000719,0,0,0,0,0,0,0.035352,0.296877,-0.035352,-0.034633,0.070175,0,0.319337,0.319337,0.319337,0.319337,0.079743,0.212333,-0.079743,-0.079024,-0.044391,0.089202,0,0.372416,0.44244,0.44244,0.44244,0.184167,0.004904,-0.184167,-0.183448,-0.148815,-0.104424,0.288199,0,0.640876,0.871618,0.986381,0.986381,'class 2'
0,0,0,0.000007,0,0,0,0,0,0,0.000211,0.049151,-0.000211,0,0,0,0,0,0,0.028694,0.279899,-0.028694,-0.028483,0.052632,0,0.378959,0.482752,0.482752,0.482752,0.083849,0.219936,-0.083849,-0.083638,-0.055155,0.107981,0,0.435421,0.504884,0.504884,0.504884,0.185401,0.025042,-0.185401,-0.18519,-0.156707,-0.101553,0.28323,0,0.641351,0.872268,0.993366,0.993366,'class 2'
0,0,0,0.000007,0,0,0,0,0,0,0.00024,0.044765,-0.00024,0,0,0,0,0,0,0.027419,0.287008,-0.027419,-0.027179,0.087719,0,0.322757,0.427365,0.427365,0.427365,0.090184,0.220216,-0.090184,-0.089944,-0.062765,0.131455,0,0.466133,0.535575,0.57432,0.57432,0.190489,0.057307,-0.190489,-0.190249,-0.16307,-0.100305,0.288199,0,0.659514,0.898498,1.015725,1.015725,'class 2'
0,0,0,0.000007,0,0,0,0,0,0,0.000203,0.044714,-0.000203,0,0,0,0,0,0,0.027705,0.28899,-0.027705,-0.027501,0.070175,0,0.322757,0.427365,0.427365,0.427365,0.100794,0.219443,-0.100794,-0.10059,-0.073089,0.14554,0,0.483241,0.603845,0.642287,0.642287,0.199727,0.091643,-0.199727,-0.199524,-0.172022,-0.098933,0.286957,0,0.67116,0.918052,1.028821,1.028821,'class 2'
0,0,0,0.000007,0,0,0,0,0,0,0.00024,0.0444,-0.00024,0,0,0,0,0,0,0.029905,0.284556,-0.029905,-0.029665,0.087719,0,0.322757,0.427365,0.427365,0.427365,0.118407,0.233445,-0.118407,-0.118167,-0.088502,0.169014,0,0.498675,0.641827,0.680101,0.680101,0.213264,0.126783,-0.213264,-0.213024,-0.183359,-0.094857,0.300621,0,0.684283,0.930334,1.037763,1.037763,'class 2'
0,0,0,0.002308,0,0,0,0,0,0,0.000592,0.10749,-0.000592,0,0,0,0,0,0,0.04328,0.351239,-0.04328,-0.042687,0.087719,0,0.563856,0.66497,0.66497,0.66497,0.145787,0.278571,-0.145787,-0.145194,-0.102507,0.183099,0,0.541945,0.725632,0.763532,0.763532,0.231083,0.161378,-0.231083,-0.230491,-0.187804,-0.085296,0.290683,0,0.694411,0.939769,1.035181,1.035181,'class 2'
0,1.414214,0.001631,1.354782,0.111111,0,0.503258,0.503258,0.503258,0.503258,0.057358,0.940296,-0.055726,0.095238,0,0.453716,0.453716,0.453716,0.453716,0.088796,0.52539,-0.087164,-0.031438,0.087719,0,0.473573,0.473573,0.473573,0.473573,0.172187,0.414439,-0.170555,-0.114829,-0.083391,0.300469,0,0.605634,0.877132,1.004736,1.004736,0.259123,0.094358,-0.257492,-0.201765,-0.170327,-0.086936,0.243478,0,0.564973,0.769881,0.858413,0.858413,'class 2'
0,0,0,0.054872,0,0,0,0,0,0,0.005204,0.302417,-0.005204,0.047619,0,0.276195,0.276195,0.276195,0.276195,0.047313,0.380695,-0.047313,-0.042109,0.070175,0,0.375051,0.375051,0.375051,0.375051,0.148813,0.372551,-0.148813,-0.143609,-0.1015,0.253521,0,0.623826,0.844023,0.972216,0.972216,0.256032,0.094794,-0.256032,-0.250828,-0.208719,-0.107219,0.245963,0,0.574783,0.779334,0.867768,0.867768,'class 2'
0,0,0,0.000005,0,0,0,0,0,0,0.000112,0.032311,-0.000112,0,0,0,0,0,0,0.020646,0.225943,-0.020646,-0.020534,0.070175,0,0.319337,0.319337,0.319337,0.319337,0.125511,0.316507,-0.125511,-0.1254,-0.104865,0.239437,0,0.574067,0.795559,0.899354,0.899354,0.250174,0.097934,-0.250174,-0.250062,-0.229528,-0.124662,0.252174,0,0.581232,0.785549,0.873917,0.873917,'class 2'
0,0,0,0,0,0,0,0,0,0,0.000001,0.001607,-0.000001,0,0,0,0,0,0,0.008551,0.107672,-0.008551,-0.00855,0.035088,0,0.258019,0.258019,0.258019,0.258019,0.104326,0.248704,-0.104326,-0.104325,-0.095774,0.220657,0,0.55974,0.781085,0.856364,0.856364,0.242055,0.101259,-0.242055,-0.242054,-0.233504,-0.137729,0.254658,0,0.597045,0.800786,0.888995,0.888995,'class 2'
0,0,0,0,0,0,0,0,0,0,0,0.000544,-0,0,0,0,0,0,0,0.005361,0.020179,-0.005361,-0.00536,0,0,0.189278,0.189278,0.189278,0.189278,0.086805,0.175369,-0.086805,-0.086805,-0.081444,0.187793,0,0.516993,0.720813,0.758735,0.758735,0.232333,0.102448,-0.232333,-0.232332,-0.226972,-0.145528,0.264596,0,0.601974,0.82,0.915227,0.915227,'class 2'
0,0,0,0,0,0,0,0,0,0,0.00001,0.008604,-0.00001,0,0,0,0,0,0,0.007871,0.064932,-0.007871,-0.007861,0.017544,0,0.189278,0.189278,0.189278,0.189278,0.07364,0.106707,-0.07364,-0.07363,-0.065769,0.13615,0,0.457254,0.642962,0.642962,0.642962,0.221769,0.099821,-0.221769,-0.22176,-0.213898,-0.148129,0.269565,0,0.619149,0.854738,0.949561,0.949561,'class 2'
0,0,0,0.000005,0,0,0,0,0,0,0.00011,0.031743,-0.00011,0,0,0,0,0,0,0.014208,0.138846,-0.014208,-0.014098,0.035088,0,0.189278,0.189278,0.189278,0.189278,0.064672,0.063407,-0.064672,-0.064562,-0.050464,0.103286,0,0.377238,0.544568,0.544568,0.544568,0.211196,0.092356,-0.211196,-0.211086,-0.196988,-0.146524,0.281988,0,0.631122,0.866176,0.960866,0.960866,'class 2'
0,0,0,0.00001,0,0,0,0,0,0,0.00032,0.054372,-0.00032,0,0,0,0,0,0,0.02016,0.185954,-0.02016,-0.01984,0.035088,0,0.189278,0.189278,0.189278,0.189278,0.059178,0.074493,-0.059178,-0.058858,-0.039018,0.093897,0,0.35678,0.454181,0.454181,0.454181,0.201467,0.079612,-0.201467,-0.201147,-0.181307,-0.142289,0.289441,0,0.646196,0.880774,0.9822,0.9822,'class 2'
