Area,CD19 (Opal 480) Mean,CD19_Mean,CD3 (Opal 540) Mean,CD3_Mean,CD68 (Opal 520) Mean,CD68_Mean,CD8 (Opal 650) Mean,CD8_Mean,CK (Opal 780) Mean,CK_Mean,Dapi (DAPI) Mean,IER3 (Opal 620) Mean,Ki67 (Opal 690) Mean,cell_id,cell_type_FlowSOM_QC,cell_type_auto_int,cell_type_inform_int,cell_type_manual_int,pStat3 (Opal 570) Mean,sample_id_int,tsne_1,tsne_2
94,0.021,0.029,0.815,0.227,1.512,0.0005001,0.35,0,0.195,0.003,5.3,0.052,0.041,134,2,2,6,6,0.049,12,24.6582,9.47336
148,0,3.41E-05,0.196,0,6.816,0.247,0.19,0,0.199,0.074,5.566,0.029,0.062,135,4,4,6,6,0.102,12,63.4011,10.6343
79,0,0,0.393,0,0.899,0,0.431,0,1.102,0.765,7.6,0.214,0.029,136,5,5,6,5,0.067,12,25.6843,-46.7807
102,0,0,0.115,0,0.754,0,0.343,0,0.383,0.616,4.646,0.059,0.115,137,5,5,6,5,0.207,12,-3.90047,-23.6521
48,0,0,0.146,0,1.056,0.002,0.207,0,0.355,0.537,4.839,0.064,0.024,140,5,5,6,5,0.097,12,17.4023,-13.1447
117,0,0,0.171,0,0.632,0,0.242,0.0003551,0.345,0.354,4.455,0.088,0.042,142,5,5,6,5,0.128,12,-24.1657,-19.8042
97,0,0,0.147,0,2.211,0.033,1.121,0.126,0.432,0.696,7.315,0.068,0.278,147,5,3,6,5,0.127,12,22.2631,28.2839
59,0,0,0.192,0,0.366,0,0.188,0,0.266,0.266,4.531,0.059,0.045,152,5,5,6,5,0.183,12,-57.4135,10.7406
130,0.003,9.73E-06,0.147,0,0.505,0,0.186,0,0.353,0.354,5.927,0.081,0.031,157,5,5,6,5,0.061,12,-41.3334,-11.348
106,0,0,0.119,0,7.396,0.342,0.336,0,0.549,0.617,5.422,0.069,0.305,158,4,4,6,6,0.208,12,62.5541,5.85702
46,0,0,0.475,0,1.299,0,0.443,0,0.517,0.68,10.54,0.149,0.069,162,5,5,6,5,0.42,12,37.9508,-26.8186
79,0,0,0.417,0,1.812,0.0004084,0.549,8.00E-05,0.649,0.733,8.234,0.146,0.096,163,5,5,6,5,0.218,12,26.7201,14.9352
55,0,4.59E-05,0.858,0.002,1.408,0.0003689,0.643,2.30E-05,0.584,0.755,10.222,0.208,0.098,166,5,5,6,5,0.005,12,23.3209,10.8054
144,0,0,0.268,0,1.257,0.002,0.863,0.001,0.689,0.795,5.732,0.15,0.039,167,5,5,6,5,0.151,12,11.9411,24.4776
94,0.002,0.013,0.11,1.35E-05,5.011,0.326,0.352,1.79E-05,0.388,0.328,9.861,0.034,1.45,168,4,4,6,6,0.146,12,58.8771,28.023
100,0,0,0.14,0,0.631,0,0.187,0,0.438,0.443,6.123,0.073,0.034,170,5,5,6,5,0.135,12,-14.3086,-48.2298
88,0,0.008,0.241,8.62E-05,0.899,0,0.28,0,0.474,0.754,8.758,0.105,0.047,171,5,5,6,5,0.181,12,14.5317,-32.1319
68,0,0,0.356,0,1.125,0,0.394,0,1.441,0.809,3.775,0.237,0.04,172,5,5,6,5,0.185,12,37.0886,-36.0841
73,0,0,0.078,0,1.154,0,3.128,0.526,0.349,0.567,5.497,0.093,0.009,174,3,3,6,6,0.192,12,14.0519,47.2453
91,0,0,0.157,0,1.446,0.005,1.795,0.223,0.137,2.03E-05,11.309,0.042,0.092,175,3,3,6,6,0.12,12,11.3569,38.9455
84,0,0,0.329,0,1.124,0.0003949,3.228,0.513,0.394,0.752,4.938,0.162,0.031,177,3,3,6,6,0.151,12,14.5679,47.5709
111,0,0,0.194,0,0.922,0,0.833,0.074,0.296,0.522,4.393,0.056,0.056,183,5,5,6,5,0.358,12,3.682,30.8893
145,0,0,0.058,0,0.54,1.75E-05,0.257,0,0.3,0.283,2.241,0.039,0.034,185,5,5,6,5,0.073,12,-44.2615,-12.2368
99,0.011,0.002,0.3,0,0.788,0,0.244,0,0.463,0.853,10.671,0.112,0.105,186,5,5,6,5,0.367,12,4.64442,-30.7566
144,0,0,0.401,7.17E-05,1.1,0.0001404,0.512,0,0.746,0.863,8.083,0.17,0.067,188,5,5,6,5,0.442,12,33.6737,-33.7988
96,0.004,0.239,0.288,0,0.96,0,0.344,0,0.383,0.287,10.785,0.104,0.114,196,5,5,6,5,0.093,12,20.3298,-31.8838
181,0,2.10E-05,0.137,0,1.118,0.0001921,0.19,1.05E-05,0.268,0.185,2.671,0.04,0.048,197,5,5,6,5,0.058,12,18.701,-6.76728
85,0,0,0.092,0,1.691,0.021,3.345,0.244,0.153,7.44E-06,10.115,0.042,1.365,203,3,3,6,6,0.244,12,16.263,47.8667
72,0,0,0.2,0,0.607,0,0.18,0,0.262,0.278,5.484,0.062,0.044,211,5,5,6,5,0.356,12,-17.1627,-10.4116
69,0,0,0.111,0,0.797,0,0.211,0,0.331,0.523,5.133,0.054,0.041,213,5,5,6,5,0.119,12,-0.354982,-17.8723
39,0,0,0.15,0,9.749,0.63,0.211,0,0.151,0,6.558,0.03,0.07,215,4,4,6,4,0.123,12,61.3639,-8.42978
214,0,0,0.171,0,0.568,0,0.187,0,0.251,0.2,5.384,0.067,0.08,217,5,5,6,5,0.152,12,-31.2625,-4.96552
190,0,0,0.148,0,4.68,0.156,0.25,0,0.289,0.41,7.511,0.055,0.112,218,5,5,6,5,0.108,12,58.1395,31.5505
147,0,0,0.145,0,1.095,2.58E-05,0.227,0,0.317,0.481,3.307,0.07,0.099,219,5,5,6,5,0.114,12,18.098,-9.26998
118,0,0,0.172,0,0.87,0,0.27,0,0.304,0.352,6.458,0.076,0.065,221,5,5,6,5,0.126,12,5.94205,-12.8614
284,0.007,0.0002259,0.238,0,1.196,0.015,0.302,0,0.307,0.326,8.046,0.093,0.073,222,5,5,6,5,0.284,12,21.9816,-8.38433
74,0.002,0,0.225,0,0.736,0,0.315,0,0.405,0.683,4.948,0.089,0.094,228,5,5,6,5,0.177,12,-8.08334,-27.3624
525,0.001,2.41E-06,0.266,0,1.172,0.032,0.273,0,0.284,0.172,15.459,0.084,0.072,242,5,5,6,5,0.147,12,21.7392,-8.08876
243,0.003,0,0.105,0,1.008,0.0002906,0.202,0,0.315,0.397,3.391,0.06,0.067,259,5,5,6,5,0.148,12,13.5475,-12.8948
410,0.001,0.0001499,0.176,0,6.9,0.426,0.304,0,0.35,0.447,6.529,0.06,0.44,261,4,4,6,6,0.142,12,62.8946,9.95313
128,0.001,9.88E-06,0.169,0,0.85,0,0.281,0,0.476,0.579,6.24,0.115,0.083,288,5,5,6,5,0.114,12,12.1081,-32.9727
249,0.257,0.241,0.107,0,3.93,0.083,1.472,0.126,0.269,0.18,7.925,0.046,0.107,291,1,1,6,5,0.171,12,31.2632,41.6234
359,0.044,0.067,0.181,0,1.889,0.011,0.329,0.001,0.344,0.314,9.828,0.072,0.114,311,5,5,6,5,0.341,12,44.5096,1.50528
183,0,0.0004172,0.177,0,1.031,1.38E-05,0.301,0,0.263,0.155,4.506,0.068,0.058,315,5,5,6,5,0.284,12,14.421,-8.09866
155,0,0,0.196,0,0.56,0,0.226,0,0.232,0.121,6.259,0.068,0.056,318,5,5,6,5,0.273,12,-32.0099,-5.24435
288,0,7.23E-05,0.116,0,4.224,0.258,0.191,0,0.224,0.136,3.253,0.032,0.058,322,4,4,6,5,0.054,12,54.3751,36.731
88,0,0.0001434,0.209,0,1.446,0.006,0.303,0,0.332,0.421,7.393,0.09,0.069,349,5,5,6,5,0.196,12,35.46,-11.8232
185,0,0,0.242,0,1.238,0.004,0.371,2.50E-05,0.324,0.574,7.309,0.088,0.054,350,5,5,6,5,0.094,12,31.6288,-19.1582
245,0.001,5.17E-06,0.106,0,0.602,0,0.188,0,0.316,0.318,3.306,0.062,0.041,355,5,5,6,5,0.087,12,-24.3251,-6.99422
103,0,1.23E-05,0.202,0,2.578,0.072,0.3,0,0.333,0.393,5.427,0.076,0.43,367,5,5,6,5,0.135,12,36.5669,25.3005
291,0.008,0.001,0.281,0,0.823,0.0002614,0.248,0,0.209,0.119,8.377,0.094,0.109,369,5,5,6,5,0.667,12,0.534614,4.59511
434,0.002,3.89E-05,0.163,0,2.918,0.063,0.257,0,0.271,0.269,6.675,0.062,0.067,375,5,5,6,5,0.087,12,39.2393,30.5312
151,0,0,0.172,0,1.649,0.054,0.187,0,0.254,0.231,5.662,0.051,0.038,381,5,5,6,5,0.221,12,35.3268,2.37087
144,0,0,0.188,0,0.831,0,0.235,0,0.288,0.332,3.818,0.062,0.041,383,5,5,6,5,0.374,12,1.64792,-9.9303
147,0,0,0.155,0,1.571,0.002,0.211,0,0.325,0.536,3.995,0.06,0.033,385,5,5,6,5,0.109,12,34.2263,-0.711848
342,0.031,0.04,0.092,0,1.066,0.003,0.205,0,0.22,0.175,4.363,0.039,0.042,390,5,5,6,5,0.067,12,16.9179,-5.93101
183,0.001,0,0.117,0,3.165,0.041,0.249,0,0.293,0.384,3.583,0.049,0.063,396,5,5,6,5,0.116,12,40.6581,34.5507
424,0,0,0.148,0,5.282,0.224,0.196,0,0.226,0.104,7.315,0.044,0.247,406,5,4,6,5,0.225,12,61.6009,25.0399
258,0,0,0.136,0,1.019,0.0001381,0.213,0,0.315,0.512,3.993,0.063,0.205,407,5,5,6,5,0.125,12,13.3872,-11.9319
393,0,3.22E-06,0.211,0,1.622,0.042,0.267,0,0.284,0.236,13.729,0.062,0.068,409,5,5,6,5,0.09,12,34.5939,1.06031
212,0,5.97E-06,0.212,0,0.743,5.97E-06,0.34,0.012,0.382,0.593,5.559,0.078,0.073,426,5,5,6,5,0.1,12,-7.74483,-24.8491
186,0,0,0.09,0,0.886,0,1.848,0.215,0.282,0.344,3.338,0.066,0.121,429,3,3,6,5,0.124,12,10.3986,40.3405
155,0,0,0.149,0,2.131,0.045,0.413,0,0.368,0.648,3.349,0.077,0.062,432,5,5,6,5,0.131,12,32.3688,17.4756
133,0,0,0.278,0,0.767,0,2.588,0.393,0.203,0.047,8.687,0.064,0.461,442,3,3,6,6,0.183,12,12.0072,44.7847
218,0,0,0.144,0,6.181,0.386,0.208,0,0.265,0.319,6.072,0.044,0.079,451,4,4,6,4,0.12,12,63.8099,16.0104
124,0,0,0.165,0,0.689,0,1.97,0.275,0.148,0,7.209,0.055,0.098,454,3,3,6,6,0.134,12,10.5272,42.8106
215,0,0,0.262,0,1.058,0.012,0.248,0,0.366,0.441,5.393,0.099,0.083,476,5,5,6,5,0.507,12,15.5141,-11.4773
237,0.002,0.0001975,0.157,0,1.737,0.061,0.236,0.000174,0.247,0.178,6.981,0.047,0.037,505,5,5,6,5,0.074,12,36.8773,3.87126
352,0,0,0.137,0,2.629,0.091,0.238,0,0.304,0.383,4.807,0.052,0.033,509,5,5,6,5,0.108,12,38.0069,25.9046
273,0.002,0.0002616,0.103,0,1.493,0.007,0.227,0.0001256,0.229,0.174,5.1,0.043,0.054,512,5,5,6,5,0.064,12,30.4791,-0.348859
83,0,0,0.431,4.56E-05,3.756,0.22,0.17,0,0.259,0.11,7.118,0.043,0.299,521,5,4,6,5,0.09,12,48.9313,37.7858
216,0.032,0.272,0.132,0,2.338,0.054,0.493,0.03,0.202,0.02,11.859,0.038,0.05,522,1,1,6,6,0.053,12,27.1398,26.6647
390,0.002,0.0002527,0.17,0,0.871,5.50E-05,0.214,0,0.264,0.271,10.993,0.061,0.045,529,5,5,6,5,0.198,12,3.75967,-9.0871
230,0,0,0.142,0,2.208,0.009,0.236,0,0.346,0.442,2.963,0.061,0.094,530,5,5,6,5,0.093,12,36.3248,17.3042
159,0.005,0.017,0.243,0,2.321,0.052,3.304,0.559,0.15,0,8.984,0.063,0.075,531,3,3,6,6,0.15,12,19.9689,47.2599
164,0,0,0.174,0,0.931,0,2.075,0.238,0.39,0.423,8.461,0.086,0.163,540,3,3,6,5,0.162,12,11.0533,42.4088
219,0,0,0.156,0,4.889,0.205,0.21,0,0.317,0.433,7.096,0.054,0.07,543,5,5,6,5,0.081,12,59.1701,29.3758
470,0.015,0.005,0.183,0,0.548,0,0.202,0,0.309,0.428,3.926,0.072,0.045,569,5,5,6,5,0.195,12,-35.8352,-12.2778
315,0,0,0.109,0,6.021,0.371,0.206,1.40E-05,0.227,0.06,7.197,0.029,0.134,583,4,4,6,4,0.12,12,63.8726,17.3384
90,0,0,0.157,0,0.627,0,0.313,0,0.288,0.457,10.937,0.061,0.031,593,5,5,6,5,0.1,12,-20.5793,-10.2123
173,0,2.92E-05,0.11,0,0.956,0,2.597,0.412,0.283,0.247,6.123,0.044,0.123,595,3,3,6,5,0.209,12,12.3842,44.7693
315,0,0,0.139,0,3.768,0.105,0.275,0,0.248,0.194,5.384,0.048,0.087,606,5,5,6,5,0.139,12,46.879,40.0162
355,0,0.006,0.228,0,0.767,0,0.274,0,0.403,0.64,5.007,0.101,0.055,615,5,5,6,5,0.175,12,2.65875,-29.5702
99,0,0,0.171,0,0.7,5.35E-05,0.175,0,0.314,0.374,6.353,0.058,0.03,624,5,5,6,5,0.157,12,-11.576,-11.6573
298,0.01,0.005,0.122,0,0.758,0,0.74,0.085,0.273,0.225,7.369,0.057,0.073,633,5,5,6,5,0.127,12,-1.28732,29.5924
301,0,0,0.112,0,1.459,0.002,0.184,0,0.225,0.116,7.479,0.042,0.053,646,5,5,6,5,0.056,12,29.7268,-0.482658
206,0,0,0.133,0,0.567,0,0.172,0,0.214,0.138,13.099,0.045,0.047,651,5,5,6,5,0.068,12,-22.8741,6.10732
202,0.001,0,0.205,0,0.896,0,0.29,0,0.398,0.748,2.309,0.073,0.052,658,5,5,6,5,0.127,12,16.0321,-28.531
143,0,0,0.244,0,0.622,0,0.677,0.067,0.304,0.528,6.482,0.094,0.045,665,5,5,6,5,0.96,12,-5.84683,27.3283
193,0.001,0.0002601,0.4,0.0002891,0.881,1.96E-05,0.314,0,0.375,0.481,4.136,0.078,0.059,673,5,5,6,5,0.082,12,8.37649,-28.4817
139,0,0,0.191,0,2.208,0.008,0.231,0,0.309,0.463,8.354,0.063,0.736,680,5,5,6,5,0.09,12,36.5325,17.2596
101,0,5.84E-05,0.359,0,1.065,0,0.336,0,0.377,0.474,7.956,0.112,0.103,686,5,5,6,5,1.536,12,23.9266,-23.1993
77,0,0,0.138,0,0.671,0,0.277,0,0.366,0.459,7.49,0.077,0.069,689,5,5,6,5,0.084,12,-19.0489,-28.8044
201,0,0,0.302,6.29E-06,1.144,0,0.323,0,0.352,0.546,9.412,0.104,0.063,694,5,5,6,5,0.871,12,27.1913,-21.8308
91,0,0,0.203,0,0.754,0,0.23,0,0.317,0.582,4.906,0.078,0.048,696,5,5,6,5,0.198,12,-7.11592,-17.879
153,0,0,0.163,0,1.391,7.04E-05,2.27,0.282,0.268,0.261,8.322,0.064,0.247,718,3,3,6,5,0.154,12,13.27,43.2817
127,0,0,0.165,0,2.45,0.015,0.227,0,0.378,0.613,9.854,0.071,0.033,727,5,5,6,5,0.3,12,36.0334,22.561
111,0,0,0.182,0,0.804,0.0001253,0.265,0,0.415,0.549,6.605,0.089,0.173,733,5,5,6,5,0.086,12,3.32639,-27.6204
180,0,0,0.244,0,0.696,0,0.216,0,0.269,0.357,5.729,0.066,0.054,749,5,5,6,5,0.726,12,-11.5096,-15.0163
114,0,0,0.141,0,0.609,0,0.236,0,0.388,0.486,6.541,0.081,0.152,764,5,5,6,5,0.122,12,-24.2427,-25.3219
305,0.07,0.061,0.103,0,0.721,0,0.194,0,0.28,0.184,4.894,0.051,0.061,782,5,5,6,5,0.094,12,-7.29268,-5.71696
182,0,0,0.319,0,0.556,0,0.16,0,0.229,0.136,12.783,0.046,0.044,792,5,5,6,5,0.052,12,-32.8857,4.48262
236,0.046,0.06,0.113,0,1.253,0.0001233,0.376,0.0002223,0.27,0.192,4.473,0.042,0.054,802,5,5,6,5,0.163,12,22.7083,-1.36999
71,0,0,0.158,0,0.574,0,0.251,0,0.24,0.179,8.352,0.056,0.022,803,5,5,6,5,0.136,12,-25.7617,2.31162
198,0,1.27E-05,0.189,0,0.788,6.39E-06,0.267,0.0007613,0.284,0.351,5.034,0.057,0.073,815,5,5,6,5,0.106,12,-4.78423,-19.3242
242,0.001,0,0.133,0,0.443,0,0.151,0,0.29,0.213,3.366,0.064,0.049,816,5,5,6,5,0.065,12,-52.3503,-2.87196
62,0,0,0.375,0.0009391,1.399,0.002,0.354,0,0.335,0.548,12.25,0.087,0.048,821,5,5,6,5,0.111,12,32.9347,-14.4228
198,0.325,0.241,0.1,0,0.993,0.001,0.35,0,0.353,0.472,10.087,0.062,0.079,828,5,5,6,5,0.105,12,11.9686,-3.28974
119,0,0,0.256,0,0.843,0,0.273,0,0.277,0.218,4.248,0.059,1.932,832,5,5,6,5,0.097,12,2.77966,-10.8273
170,0,0,0.203,0,0.657,0,0.592,0.049,0.248,0.163,5.635,0.062,0.073,833,5,5,6,5,0.19,12,-6.20186,28.4859
192,0,0,0.318,7.35E-05,1.871,0.012,0.286,0,0.318,0.463,11.787,0.094,0.07,839,5,5,6,5,0.178,12,40.9288,6.47043
343,0,7.38E-06,0.215,0,0.639,0.000366,0.247,0,0.272,0.241,5.685,0.069,0.057,843,5,5,6,5,0.722,12,-16.022,-14.2516
190,0,0,0.254,0,1.313,0.003,3.528,0.59,0.227,0.049,10.645,0.102,0.172,846,3,3,6,6,0.181,12,15.6885,48.855
247,0,0,0.173,0,0.571,0,0.177,0,0.245,0.21,8.782,0.056,0.042,847,5,5,6,5,0.1,12,-31.8194,-4.40362
169,0,0,0.176,0,0.664,0,0.406,0.006,0.324,0.441,6.568,0.071,0.039,851,5,5,6,5,0.246,12,-8.07973,5.32731
353,0,0,0.146,0,2.152,0.013,0.278,0,0.34,0.49,5.806,0.067,0.126,852,5,5,6,5,0.083,12,35.9242,16.6788
117,0,0.002,0.386,0.087,3.717,0.031,0.522,0,0.491,0.804,6.588,0.097,0.088,853,5,5,6,5,0.166,12,43.3767,41.8581
120,0,7.37E-05,0.165,0,0.761,0,0.191,0,0.287,0.258,6.965,0.061,0.047,871,5,5,6,5,0.169,12,-2.30779,-11.8119
323,0.002,0,0.322,0.061,4.907,0.125,0.648,0.0008598,0.443,0.522,5.687,0.077,1.925,884,5,5,6,5,0.228,12,56.4336,28.058
75,0,3.37E-05,0.123,0,0.506,0,0.276,0,0.271,0.178,4.092,0.052,0.041,886,5,5,6,5,0.198,12,-52.7418,1.52351
130,0.007,0.007,0.181,0,0.598,0,0.211,0,0.301,0.32,6.139,0.06,0.053,890,5,5,6,5,0.335,12,-29.4723,-9.08384
319,0.001,7.55E-05,0.127,0,1.447,0.001,0.269,0,0.266,0.233,4.912,0.056,3.604,903,5,5,6,5,0.078,12,29.1819,-1.30529
349,0,3.79E-05,0.154,0,2.032,0.055,0.238,9.73E-05,0.231,0.129,4.185,0.046,0.106,913,5,5,6,5,0.14,12,37.2227,13.3939
289,0,3.94E-05,0.217,0,2.138,0.012,3.242,0.538,0.347,0.409,5.581,0.067,0.086,919,3,3,6,6,0.308,12,19.3988,47.1874
114,0,0.0002183,0.145,0,4.215,0.121,2.648,0.349,0.283,0.279,6.663,0.053,5.285,928,3,3,6,5,0.218,12,24.1602,46.9777
90,0,0,0.158,0,0.648,0,0.227,0,0.32,0.554,6.502,0.055,0.031,934,5,5,6,5,0.139,12,-22.782,-21.2599
206,0.001,0,0.145,0,0.534,0,0.182,0,0.339,0.297,8.081,0.072,0.043,935,5,5,6,5,0.063,12,-38.5865,-11.3358
294,0.036,0.022,0.247,0.0001714,0.849,0.0004655,0.772,0.073,0.234,0.151,9.971,0.047,0.113,974,5,5,6,5,0.103,12,0.563108,30.9872
547,0,1.23E-05,0.16,0,2.142,0.045,0.233,0,0.264,0.283,4.103,0.054,0.256,994,5,5,6,5,0.088,12,37.0909,16.0447
391,0,0.0001401,0.189,0,0.516,0,0.258,9.70E-06,0.236,0.155,5.637,0.068,0.057,999,5,5,6,5,0.119,12,-35.7368,1.74043
464,0.001,5.45E-06,0.135,0,0.968,0.006,0.276,5.44E-06,0.417,0.625,2.351,0.082,0.041,1025,5,5,6,5,0.123,12,18.465,-24.9558
303,0,0.0001562,0.146,0,0.805,9.15E-05,0.174,0,0.213,0.142,7.812,0.041,0.06,1029,5,5,6,5,0.053,12,-1.30513,-3.34815
329,0,3.85E-06,0.135,0,3.412,0.08,0.222,0,0.279,0.305,9.695,0.044,0.815,1050,5,5,6,5,0.084,12,43.3223,37.6154
146,0,0,0.187,0,0.509,0,0.218,0,0.327,0.327,7.071,0.065,0.075,1065,5,5,6,5,0.383,12,-39.4686,-14.4809
185,0.062,0.069,0.582,0.064,1.156,0.001,0.313,0,0.3,0.258,7.432,0.09,0.069,1088,5,5,6,5,0.109,12,18.7661,11.3939
289,0.006,0.0007923,0.159,0,0.652,0,0.184,0,0.285,0.23,5.594,0.065,0.042,1094,5,5,6,5,0.354,12,-14.5233,-8.28601
130,0,0,0.254,0,1.608,0.02,0.213,0,0.312,0.466,7.311,0.073,0.036,1103,5,5,6,5,0.138,12,35.1532,0.756434
141,0,0,0.168,0,0.501,0,0.177,0,0.248,0.166,9.178,0.056,0.056,1123,5,5,6,5,0.267,12,-36.0568,-3.95809
232,0.002,0.004,0.273,0.011,2.822,0.104,0.299,0,0.383,0.438,6.6,0.084,0.046,1129,5,5,6,5,1.103,12,36.8394,30.4387
316,0,0,0.17,0,3.928,0.122,0.19,0,0.251,0.246,8.528,0.05,0.036,1138,5,5,6,5,0.072,12,51.1491,38.2525
293,0,0,0.107,0,4.422,0.158,0.216,0,0.223,0.105,6.515,0.032,0.045,1174,5,4,6,5,0.063,12,56.4938,34.8677
148,0,0,0.173,0,3.465,0.109,0.818,0.066,0.27,0.306,6.091,0.062,0.089,1175,5,5,6,5,0.117,12,33.1795,39.6482
321,0,0,0.135,0,6.038,0.278,0.201,0,0.21,0.055,7.517,0.034,0.043,1176,4,4,6,6,0.084,12,63.935,17.2257
204,0.002,0,0.398,0.000202,0.941,4.34E-05,0.334,0,0.648,0.698,7.777,0.154,0.057,1178,5,5,6,5,0.29,12,21.4417,-37.2169
169,0.001,0.0005394,0.227,0.000159,3.023,0.146,0.309,0,0.325,0.308,2.966,0.055,0.053,1184,5,5,6,5,0.108,12,39.0238,33.2024
165,0,1.92E-05,0.173,0,0.432,0,0.17,0,0.284,0.176,6.66,0.056,0.03,1196,5,5,6,5,0.274,12,-38.3042,-2.17496
237,0.047,0.086,0.739,0.206,12.376,0.49,0.202,0,0.171,2.67E-06,6.297,0.017,0.182,1199,2,2,6,4,0.156,12,60.8525,-17.8022
282,0.001,5.27E-05,0.224,9.33E-05,5.206,0.233,0.286,0,0.274,0.227,6.345,0.053,0.737,1207,5,4,6,5,0.135,12,60.6177,25.5034
81,0,0,0.174,0,1.92,0.032,1.648,0.242,0.367,0.497,4.257,0.069,0.708,1214,3,3,6,5,0.194,12,18.3491,30.2601
174,0.001,0.0001393,0.388,0.0001264,1.518,0.032,0.333,0,0.329,0.453,10.752,0.098,0.107,1243,5,5,6,5,0.982,12,37.82,-9.61264
158,0,0,0.301,0,1.49,0.052,0.248,0,0.28,0.219,10.591,0.086,0.118,1247,5,5,6,5,1.133,12,31.9922,-3.20372
268,0.002,5.65E-05,0.126,0,5.388,0.283,0.235,0,0.215,0.07,9.099,0.032,2.162,1276,4,4,6,6,0.061,12,61.8998,24.0251
159,0.001,2.38E-05,0.183,0,0.807,1.59E-05,2.763,0.454,0.172,0.006,5.661,0.054,0.138,1290,3,3,6,6,0.194,12,12.5302,45.563
138,0,0,0.181,0,1.338,0.025,0.278,0,0.29,0.36,5.664,0.067,0.338,1292,5,5,6,5,0.117,12,26.9603,-3.81134
315,0,0,0.2,0,0.894,0.008,0.204,0,0.272,0.323,5.456,0.063,0.06,1314,5,5,6,5,0.168,12,4.05882,-9.84312
242,0.01,0.025,0.301,0.005,1.018,1.05E-05,0.347,0,0.301,0.199,6.905,0.099,0.041,1335,5,5,6,5,0.433,12,14.3412,-7.80533
206,0.007,0.0001534,0.189,0,0.629,0,0.24,0,0.231,0.127,8.469,0.076,0.332,1338,5,5,6,5,0.184,12,-12.3434,1.3716
164,0.001,7.71E-06,0.136,0,1.713,0.003,0.177,0,0.287,0.367,2.817,0.053,0.072,1341,5,5,6,5,0.057,12,36.7077,2.96399
236,0,0,0.133,0,3.486,0.129,0.17,0,0.27,0.287,2.734,0.046,0.062,1346,5,5,6,5,0.063,12,44.2775,38.2477
257,0,0,0.069,0,0.282,0,0.146,0,0.238,0.15,6.208,0.036,0.027,1352,5,5,6,5,0.07,12,-55.7149,17.5798
116,0,0,0.109,0,1.507,0,4.78,0.644,0.255,0.14,9.905,0.117,1.111,1363,3,3,6,5,0.129,12,17.2761,52.5654
53,0,0,0.181,0,0.525,0,0.184,0,0.253,0.19,7.533,0.05,0.032,1379,5,5,6,5,0.1,12,-35.2369,-4.53417
354,0.001,0,0.142,0,0.434,0,0.162,0,0.263,0.118,8.115,0.06,0.06,1385,5,5,6,5,0.27,12,-53.5686,8.58597
191,0,0,0.231,0,0.521,0,0.126,0,0.224,0.131,5.684,0.039,0.076,1393,5,5,6,5,0.046,12,-34.3046,-2.5338
179,0.001,0,0.246,0,0.486,0,0.15,0,0.211,0.103,6.28,0.044,0.072,1397,5,5,6,5,0.037,12,-35.9063,5.13498
99,0,0,0.153,0,0.491,0,0.16,0,0.254,0.187,8.789,0.05,0.023,1401,5,5,6,5,0.083,12,-36.3186,-3.54207
261,0,0,0.064,0,0.262,0,0.114,0,0.336,0.236,2.616,0.047,0.029,1407,5,5,6,5,0.116,12,-57.2638,16.3368
180,0.002,2.11E-05,0.132,0,0.849,0.003,1.079,0.147,0.279,0.307,9.692,0.069,0.091,1410,5,5,6,5,0.087,12,5.66399,34.2109
206,0,4.90E-05,0.132,0,3.965,0.102,0.208,0,0.276,0.406,6.77,0.042,0.047,1443,5,5,6,5,0.099,12,51.4776,37.9207
95,0,1.33E-05,0.276,0,0.855,1.33E-05,0.204,0,0.287,0.271,7.495,0.089,0.056,1448,5,5,6,5,0.189,12,2.69918,-10.7906
82,0,0,0.234,0,0.467,0,0.206,0,0.265,0.247,8.765,0.064,0.026,1456,5,5,6,5,0.161,12,-38.5123,-0.660009
180,0,1.41E-05,0.156,0,4.035,0.168,0.275,0,0.33,0.48,5.386,0.052,1.511,1463,5,5,6,5,0.086,12,52.075,36.8414
207,0.001,0,0.236,0,2.438,0.143,0.257,0,0.353,0.536,10,0.08,0.077,1470,5,5,6,5,0.227,12,36.436,22.3004
77,0,1.64E-05,0.189,0,0.933,0.002,0.354,0.007,0.286,0.305,6.978,0.066,0.033,1477,5,5,6,5,0.121,12,13.5576,-6.39922
119,0.001,3.18E-05,0.251,0,0.753,0.006,0.218,0,0.252,0.26,10.435,0.063,0.032,1488,5,5,6,5,0.546,12,-10.0167,-15.5774
216,0.001,0.016,0.224,1.17E-05,0.687,0,0.186,0,0.378,0.416,3.108,0.085,0.039,1500,5,5,6,5,0.221,12,-11.7318,-19.6397
319,0.001,0,0.17,0,4.741,0.206,0.238,0,0.381,0.481,6.486,0.067,0.084,1502,5,5,6,5,0.093,12,58.2585,30.4892
172,0,7.84E-05,0.198,0,0.508,0,0.248,0,0.267,0.156,5.382,0.075,2.034,1506,5,5,6,5,0.197,12,-36.0625,0.842143
158,0,0,0.436,0.001,1.364,0.022,1.757,0.381,0.254,0.232,11.437,0.077,0.083,1521,3,3,6,5,0.185,12,11.5278,39.388
141,0,0,0.271,0,0.826,0,0.273,0,0.449,0.593,6.444,0.099,0.069,1544,5,5,6,5,0.334,12,5.47888,-30.3908
108,0,0,0.33,0,1.145,0.025,0.206,0,0.215,0.193,8.788,0.066,0.036,1558,5,5,6,5,0.509,12,15.3078,5.79053
